order_id,customer_id,customer_name,customer_email,customer_age,customer_gender,customer_city,customer_state,registration_date,order_date,order_status,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_percent,shipping_cost,payment_method,device_type,rating,review_text,is_returned,delivery_days
ORD0006195,CUST01749,Kavya Ghosh,kavya.ghosh353@yahoo.com,47,Male,Hyderabad,Telangana,2021-12-15,2024-01-06,Completed,PROD6808,HP Smart Watches Plus A7,Electronics,Smart Watches,HP,105265.64,6,0.0,58.85,COD,Mobile,4.0,Sound quality is superb.,False,11
ORD0005480,CUST00376,Priya Agarwal,priya.agarwal127@gmail.com,36,Female,Hyderabad,Telangana,2021-08-22,2024-01-06,Cancelled,PROD3303,Puma Fitness Equipment Classic A7,Sports,Fitness Equipment,Puma,4660.6,7,30.0,52.37,Credit Card,Tablet,,,False,11
ORD0000987,CUST00053,Vinay Chatterjee,vinay.chatterjee888@gmail.com,31,Female,Kochi,Kerala,2021-10-08,2024-01-07,Completed,PROD3100,Adidas Jewellery Classic V3,Fashion,Jewellery,Adidas,12253.8,7,5.0,63.17,UPI,Mobile,1.0,Nice quality fabric.,False,4
ORD0001548,CUST00283,Vishal Srivastava,vishal.srivastava710@gmail.com,35,Female,Kanpur,Uttar Pradesh,2021-12-16,2024-01-07,Completed,PROD1152,Nike Women's Clothing Elite X1,Fashion,Women's Clothing,Nike,2189.74,3,20.0,109.12,UPI,Desktop,2.0,Nice quality fabric.,False,15
ORD0006940,CUST00654,Sneha Das,sneha.das718@hotmail.com,36,Female,Pune,Maharashtra,2021-08-13,2024-01-07,Cancelled,PROD5428,Mattel Outdoor Toys Lite T10,Toys,Outdoor Toys,Mattel,1896.16,8,0.0,115.04,Net Banking,Tablet,,,False,10
ORD0000104,CUST02899,Sunita Gupta,sunita.gupta782@hotmail.com,54,Female,Delhi,Delhi,2021-10-19,2024-01-07,Cancelled,PROD7643,Apple Headphones Pro K8,Electronics,Headphones,Apple,28932.51,10,0.0,166.91,COD,Mobile,,,False,13
ORD0004909,CUST01173,Saurabh Yadav,saurabh.yadav726@hotmail.com,25,Female,Visakhapatnam,Andhra Pradesh,2021-10-14,2024-01-07,Pending,PROD9498,Hasbro Dolls Elite K8,Toys,Dolls,Hasbro,876.27,8,5.0,131.03,Wallet,Tablet,,,False,6
ORD0005551,CUST02002,Nandini Agarwal,nandini.agarwal118@hotmail.com,61,Female,Noida,Uttar Pradesh,2021-11-04,2024-01-07,Completed,PROD4476,Sony Tablets Plus T10,Electronics,Tablets,Sony,134300.97,2,0.0,184.41,COD,Mobile,1.0,"Fast delivery, good packaging.",False,10
ORD0002637,CUST02267,Pooja Banerjee,pooja.banerjee561@outlook.com,22,Female,Bhopal,Madhya Pradesh,2021-01-19,2024-01-08,Completed,PROD7672,Arihant Fiction Smart K8,Books,Fiction,Arihant,1143.16,5,0.0,145.78,UPI,Mobile,3.0,Well written and engaging.,False,9
ORD0007034,CUST00567,Rajesh Bose,rajesh.bose450@gmail.com,44,Female,Mumbai,Maharashtra,2021-05-18,2024-01-08,Completed,PROD7893,Adidas Jewellery Ultra Z5,Fashion,Jewellery,Adidas,3098.65,9,5.0,99.52,Net Banking,Mobile,3.0,,False,6
ORD0000788,CUST01344,Rajan Pandey,rajan.pandey729@outlook.com,55,Female,Mumbai,Maharashtra,2021-08-25,2024-01-08,Returned,PROD4920,Nike Footwear Pro R6,Fashion,Footwear,Nike,558.53,1,10.0,174.34,Wallet,Desktop,,,True,10
ORD0002888,CUST00834,Manish Ghosh,manish.ghosh573@hotmail.com,43,Male,Coimbatore,Tamil Nadu,2021-08-02,2024-01-08,Returned,PROD8881,Mango Accessories Plus K8,Fashion,Accessories,Mango,11784.92,2,10.0,195.94,UPI,Mobile,,,True,8
ORD0006291,CUST01773,Sunita Das,sunita.das598@yahoo.com,28,Female,Jaipur,Rajasthan,2021-07-26,2024-01-08,Returned,PROD5384,HP Smart Watches Premium A7,Electronics,Smart Watches,HP,119528.86,2,40.0,195.86,COD,Desktop,,,True,5
ORD0006547,CUST02924,Rahul Patel,rahul.patel881@outlook.com,38,Female,Vadodara,Gujarat,2021-03-19,2024-01-09,Completed,PROD1805,Adidas Women's Clothing Eco X1,Fashion,Women's Clothing,Adidas,12864.04,7,0.0,79.61,Credit Card,Mobile,2.0,Fits perfectly!,False,8
ORD0007253,CUST01082,Neha Shah,neha.shah534@gmail.com,26,Male,Surat,Gujarat,2021-06-25,2024-01-09,Completed,PROD6589,LG Cameras Premium T10,Electronics,Cameras,LG,109911.64,6,0.0,96.74,COD,Mobile,5.0,,False,8
ORD0006651,CUST00340,Kunal Jain,kunal.jain886@outlook.com,53,Male,Kanpur,Uttar Pradesh,2021-09-08,2024-01-09,Completed,PROD8845,Samsung Laptops Smart Z5,Electronics,Laptops,Samsung,84693.27,7,25.0,172.75,Net Banking,Mobile,3.0,,False,10
ORD0003438,CUST00092,Mohit Rao,mohit.rao306@hotmail.com,38,Female,Coimbatore,Tamil Nadu,2021-09-14,2024-01-09,Completed,PROD5533,Zara Bags Pro M4,Fashion,Bags,Zara,3476.88,9,0.0,83.06,UPI,Desktop,4.0,Loved the colour.,False,6
ORD0005153,CUST00221,Swati Mehta,swati.mehta561@hotmail.com,69,Male,Agra,Uttar Pradesh,2021-01-23,2024-01-10,Completed,PROD9671,Lenovo TV & Monitors Ultra R6,Electronics,TV & Monitors,Lenovo,107576.6,5,5.0,57.93,UPI,Mobile,3.0,,False,7
ORD0003671,CUST00491,Akash Reddy,akash.reddy889@outlook.com,34,Male,Vadodara,Gujarat,2021-05-06,2024-01-10,Completed,PROD9766,Philips Kitchen Appliances Eco T10,Home & Kitchen,Kitchen Appliances,Philips,8350.1,10,30.0,30.64,Debit Card,Mobile,4.0,Perfect size for my home.,False,7
ORD0000474,CUST01129,Rajan Iyer,rajan.iyer623@outlook.com,30,Female,Bhopal,Madhya Pradesh,2021-02-10,2024-01-10,Completed,PROD5832,Levi's Women's Clothing Ultra M4,Fashion,Women's Clothing,Levi's,4115.27,1,25.0,197.48,COD,Mobile,3.0,Loved the colour.,False,11
ORD0009174,CUST00294,Deepa Das,deepa.das302@outlook.com,52,Female,Noida,Uttar Pradesh,2021-06-04,2024-01-11,Completed,PROD7242,Adidas Yoga & Meditation Classic X1,Sports,Yoga & Meditation,Adidas,10541.65,6,10.0,158.23,Credit Card,Mobile,3.0,,False,10
ORD0009365,CUST00015,Varun Mishra,varun.mishra306@gmail.com,53,Male,Indore,Madhya Pradesh,2021-06-10,2024-01-11,Completed,PROD1969,L'Oreal Haircare Classic A7,Beauty,Haircare,L'Oreal,2041.98,2,0.0,17.12,Wallet,Desktop,3.0,,False,6
ORD0005654,CUST01266,Chetan Yadav,chetan.yadav925@gmail.com,68,Male,Ahmedabad,Gujarat,2021-09-30,2024-01-11,Returned,PROD2941,Decathlon Team Sports Eco T10,Sports,Team Sports,Decathlon,17315.24,6,30.0,100.82,UPI,Mobile,,,True,2
ORD0006215,CUST00910,Umesh Chauhan,umesh.chauhan292@gmail.com,47,Female,Patna,Bihar,2021-07-23,2024-01-11,Completed,PROD2225,Apple Cameras Lite G9,Electronics,Cameras,Apple,97584.17,8,30.0,184.09,Credit Card,Tablet,1.0,Great value for money.,False,13
ORD0004356,CUST00112,Umesh Kapoor,umesh.kapoor561@hotmail.com,61,Female,Lucknow,Uttar Pradesh,2021-11-29,2024-01-11,Completed,PROD7293,Nike Accessories Ultra T10,Fashion,Accessories,Nike,11489.35,2,20.0,93.6,UPI,Mobile,4.0,,False,13
ORD0006148,CUST02782,Gaurav Reddy,gaurav.reddy753@hotmail.com,27,Male,Mumbai,Maharashtra,2021-04-21,2024-01-11,Cancelled,PROD9130,IKEA Furniture Max T10,Home & Kitchen,Furniture,IKEA,30771.49,4,0.0,171.1,COD,Mobile,,,False,4
ORD0002967,CUST01905,Chetan Patel,chetan.patel186@hotmail.com,19,Other,Bhopal,Madhya Pradesh,2021-01-10,2024-01-11,Completed,PROD9523,Havells Bedding Ultra Z5,Home & Kitchen,Bedding,Havells,40131.31,6,20.0,24.92,Credit Card,Mobile,5.0,Perfect size for my home.,False,3
ORD0003332,CUST00294,Deepa Das,deepa.das302@outlook.com,52,Female,Noida,Uttar Pradesh,2021-06-04,2024-01-12,Cancelled,PROD7367,Zara Bags Premium S2,Fashion,Bags,Zara,1210.74,6,0.0,140.0,COD,Mobile,,,False,2
ORD0002575,CUST00440,Divya Rao,divya.rao754@outlook.com,62,Male,Ahmedabad,Gujarat,2021-06-07,2024-01-12,Pending,PROD6549,Zara Footwear Plus R6,Fashion,Footwear,Zara,10973.98,10,25.0,188.92,UPI,Desktop,,,False,4
ORD0005249,CUST01927,Kunal Pandey,kunal.pandey689@gmail.com,36,Female,Hyderabad,Telangana,2021-11-15,2024-01-12,Completed,PROD1880,Zara Men's Clothing Elite G9,Fashion,Men's Clothing,Zara,5414.79,10,10.0,100.0,Debit Card,Mobile,3.0,,False,14
ORD0005105,CUST00991,Shruti Gupta,shruti.gupta712@gmail.com,65,Male,Coimbatore,Tamil Nadu,2021-04-14,2024-01-12,Returned,PROD7739,Scholastic Comics Lite V3,Books,Comics,Scholastic,927.63,3,10.0,33.16,Debit Card,Mobile,,,True,14
ORD0002261,CUST00269,Ishaan Srivastava,ishaan.srivastava536@gmail.com,37,Male,Ahmedabad,Gujarat,2021-10-08,2024-01-12,Completed,PROD1501,Zara Women's Clothing Smart S2,Fashion,Women's Clothing,Zara,8944.54,9,20.0,161.59,Credit Card,Desktop,3.0,Great stitching quality.,False,3
ORD0000059,CUST01723,Deepak Kapoor,deepak.kapoor893@yahoo.com,49,Male,Delhi,Delhi,2021-02-24,2024-01-12,Pending,PROD2013,Puma Fitness Equipment Classic R6,Sports,Fitness Equipment,Puma,5938.77,4,10.0,166.42,UPI,Mobile,,,False,14
ORD0001265,CUST01318,Suresh Bose,suresh.bose336@outlook.com,63,Female,Jaipur,Rajasthan,2021-07-03,2024-01-12,Completed,PROD4672,Reebok Cycling Smart T10,Sports,Cycling,Reebok,10815.06,8,40.0,73.1,Debit Card,Tablet,5.0,Worth every rupee.,False,10
ORD0009589,CUST00132,Ananya Das,ananya.das339@yahoo.com,50,Male,Chandigarh,Punjab,2021-10-14,2024-01-12,Returned,PROD6650,Puma Women's Clothing Plus G9,Fashion,Women's Clothing,Puma,1706.29,7,0.0,123.27,Credit Card,Mobile,,,True,4
ORD0009631,CUST00819,Bhavna Gupta,bhavna.gupta512@gmail.com,42,Female,Delhi,Delhi,2021-03-03,2024-01-12,Completed,PROD1839,Philips Furniture Max X1,Home & Kitchen,Furniture,Philips,31562.4,8,50.0,2.97,COD,Mobile,5.0,,False,11
ORD0009637,CUST02811,Aditi Iyer,aditi.iyer122@yahoo.com,29,Male,Noida,Uttar Pradesh,2021-05-24,2024-01-12,Completed,PROD5824,Lakme Haircare Eco S2,Beauty,Haircare,Lakme,3340.42,3,50.0,128.21,Debit Card,Desktop,,,False,10
ORD0009659,CUST00028,Manish Saxena,manish.saxena672@outlook.com,50,Male,Agra,Uttar Pradesh,2021-03-30,2024-01-12,Completed,PROD2675,Zara Bags Smart V3,Fashion,Bags,Zara,6833.05,9,15.0,146.18,UPI,Mobile,5.0,Comfortable and stylish.,False,5
ORD0007749,CUST01417,Meera Agarwal,meera.agarwal610@yahoo.com,56,Male,Bangalore,Karnataka,2021-12-04,2024-01-12,Completed,PROD8479,Zara Footwear Pro G9,Fashion,Footwear,Zara,5201.87,10,5.0,100.37,Credit Card,Mobile,4.0,,False,11
ORD0008398,CUST02473,Nandini Kapoor,nandini.kapoor533@hotmail.com,29,Male,Kolkata,West Bengal,2021-08-12,2024-01-13,Completed,PROD1805,Nike Yoga & Meditation Lite M4,Sports,Yoga & Meditation,Nike,25367.85,9,15.0,183.32,Debit Card,Mobile,4.0,Lightweight and comfortable.,False,15
ORD0004245,CUST00184,Smita Gupta,smita.gupta494@hotmail.com,59,Male,Mumbai,Maharashtra,2021-06-27,2024-01-13,Completed,PROD2517,Adidas Footwear Elite Z5,Fashion,Footwear,Adidas,5286.36,3,25.0,20.32,Credit Card,Mobile,4.0,Exactly as shown in picture.,False,9
ORD0002387,CUST01110,Priya Kulkarni,priya.kulkarni724@outlook.com,61,Other,Surat,Gujarat,2021-12-19,2024-01-13,Returned,PROD8518,Sony Tablets Classic Z5,Electronics,Tablets,Sony,143599.6,9,10.0,176.56,Debit Card,Tablet,,,True,10
ORD0001446,CUST01092,Suresh Patel,suresh.patel906@hotmail.com,19,Male,Surat,Gujarat,2021-02-10,2024-01-13,Completed,PROD2607,Whirlpool Cookware Classic T10,Home & Kitchen,Cookware,Whirlpool,7631.69,5,50.0,93.75,Debit Card,Desktop,3.0,Exactly what I needed.,False,8
ORD0007941,CUST01494,Riya Chatterjee,riya.chatterjee681@outlook.com,61,Male,Patna,Bihar,2021-01-28,2024-01-13,Completed,PROD2953,Lenovo Headphones Premium Z5,Electronics,Headphones,Lenovo,17887.04,4,25.0,170.71,COD,Mobile,3.0,Works perfectly as described.,False,11
ORD0007632,CUST01346,Aisha Reddy,aisha.reddy446@yahoo.com,24,Male,Mumbai,Maharashtra,2021-05-18,2024-01-13,Cancelled,PROD5307,Sony TV & Monitors Smart X1,Electronics,TV & Monitors,Sony,124815.76,10,20.0,24.6,Credit Card,Mobile,,,False,2
ORD0003865,CUST00095,Saurabh Saxena,saurabh.saxena351@outlook.com,35,Male,Visakhapatnam,Andhra Pradesh,2021-03-06,2024-01-14,Completed,PROD5860,Puma Men's Clothing Premium Z5,Fashion,Men's Clothing,Puma,5126.87,7,0.0,187.49,UPI,Tablet,4.0,Loved the colour.,False,3
ORD0005728,CUST01577,Nandini Reddy,nandini.reddy536@outlook.com,53,Female,Kanpur,Uttar Pradesh,2021-11-04,2024-01-14,Completed,PROD1538,Puma Jewellery Classic K8,Fashion,Jewellery,Puma,4698.39,2,0.0,113.17,Credit Card,Desktop,4.0,Great stitching quality.,False,7
ORD0007715,CUST00348,Sunita Bose,sunita.bose76@gmail.com,25,Female,Gurgaon,Haryana,2021-09-01,2024-01-14,Completed,PROD5757,Havells Bedding Classic A7,Home & Kitchen,Bedding,Havells,40519.2,1,0.0,112.67,Debit Card,Tablet,5.0,Exactly what I needed.,False,3
ORD0002769,CUST00369,Kavya Rao,kavya.rao547@yahoo.com,47,Female,Noida,Uttar Pradesh,2021-07-25,2024-01-14,Completed,PROD2889,LG Cameras Eco M4,Electronics,Cameras,LG,114712.62,5,20.0,157.91,UPI,Mobile,4.0,Highly recommend this product.,False,8
ORD0005083,CUST01501,Smita Ghosh,smita.ghosh414@gmail.com,27,Male,Hyderabad,Telangana,2021-08-11,2024-01-14,Completed,PROD8695,Whirlpool Kitchen Appliances Smart X1,Home & Kitchen,Kitchen Appliances,Whirlpool,5583.7,3,5.0,186.17,Debit Card,Mobile,5.0,Easy to assemble.,False,3
ORD0000350,CUST01362,Riya Rao,riya.rao916@outlook.com,50,Female,Chandigarh,Punjab,2021-09-15,2024-01-14,Pending,PROD6728,Maybelline Skincare Classic Z5,Beauty,Skincare,Maybelline,7985.0,2,15.0,158.13,Credit Card,Mobile,,,False,15
ORD0009114,CUST01404,Rajan Das,rajan.das259@yahoo.com,64,Female,Visakhapatnam,Andhra Pradesh,2021-09-18,2024-01-14,Completed,PROD8074,Puma Footwear Ultra G9,Fashion,Footwear,Puma,4341.36,7,10.0,173.03,COD,Desktop,5.0,Comfortable and stylish.,False,8
ORD0007365,CUST01562,Manoj Shah,manoj.shah567@yahoo.com,45,Female,Bangalore,Karnataka,2021-02-09,2024-01-14,Returned,PROD5435,HP TV & Monitors Pro T10,Electronics,TV & Monitors,HP,89097.96,1,20.0,115.37,Debit Card,Mobile,,,True,9
ORD0005091,CUST01505,Varun Pandey,varun.pandey125@hotmail.com,49,Male,Bhubaneswar,Odisha,2021-10-08,2024-01-15,Completed,PROD5205,Cosco Outdoor Sports Classic G9,Sports,Outdoor Sports,Cosco,8831.75,7,5.0,1.9,COD,Mobile,,Good grip and traction.,False,2
ORD0004675,CUST01788,Ayaan Iyer,ayaan.iyer457@gmail.com,60,Female,Bhubaneswar,Odisha,2021-05-27,2024-01-15,Completed,PROD9985,Hot Wheels Outdoor Toys Premium G9,Toys,Outdoor Toys,Hot Wheels,4460.41,2,10.0,173.92,UPI,Desktop,3.0,Kids loved it!,False,2
ORD0005992,CUST01242,Ayaan Verma,ayaan.verma342@outlook.com,27,Male,Chennai,Tamil Nadu,2021-07-07,2024-01-15,Pending,PROD1900,HarperCollins Comics Pro Z5,Books,Comics,HarperCollins,1375.41,9,50.0,63.04,UPI,Desktop,,,False,3
ORD0001564,CUST01264,Rohit Jain,rohit.jain52@yahoo.com,44,Male,Kolkata,West Bengal,2021-01-09,2024-01-15,Pending,PROD2211,Zara Jewellery Lite X1,Fashion,Jewellery,Zara,12971.72,10,5.0,87.88,COD,Desktop,,,False,4
ORD0000342,CUST00255,Vikas Bose,vikas.bose729@yahoo.com,22,Female,Jaipur,Rajasthan,2021-06-18,2024-01-15,Pending,PROD1579,Nike Yoga & Meditation Smart S2,Sports,Yoga & Meditation,Nike,28512.26,2,10.0,111.6,UPI,Mobile,,,False,4
ORD0008741,CUST01265,Ayaan Chauhan,ayaan.chauhan30@outlook.com,48,Female,Noida,Uttar Pradesh,2021-10-10,2024-01-15,Completed,PROD9165,Sony TV & Monitors Classic K8,Electronics,TV & Monitors,Sony,111535.87,3,0.0,9.51,UPI,Desktop,3.0,Great value for money.,False,7
ORD0008213,CUST00017,Divya Agarwal,divya.agarwal345@hotmail.com,41,Female,Pune,Maharashtra,2021-10-13,2024-01-15,Completed,PROD1832,H&M Men's Clothing Premium Z5,Fashion,Men's Clothing,H&M,1248.33,5,0.0,83.44,COD,Desktop,5.0,,False,10
ORD0007330,CUST00240,Priya Banerjee,priya.banerjee859@outlook.com,50,Male,Patna,Bihar,2021-06-17,2024-01-16,Completed,PROD1230,Samsung Cameras Lite M4,Electronics,Cameras,Samsung,92684.89,7,25.0,192.27,COD,Mobile,3.0,"Fast delivery, good packaging.",False,15
ORD0006124,CUST00684,Shivam Patel,shivam.patel591@yahoo.com,52,Male,Bhopal,Madhya Pradesh,2021-03-17,2024-01-16,Cancelled,PROD8475,Maybelline Makeup Classic Z5,Beauty,Makeup,Maybelline,3648.07,4,0.0,66.51,COD,Mobile,,,False,8
ORD0002375,CUST00116,Sanya Pandey,sanya.pandey678@gmail.com,68,Female,Surat,Gujarat,2021-09-28,2024-01-16,Returned,PROD4908,Apple Headphones Pro R6,Electronics,Headphones,Apple,70333.8,8,0.0,163.88,Credit Card,Desktop,,,True,6
ORD0006451,CUST01004,Deepak Chatterjee,deepak.chatterjee237@outlook.com,43,Male,Patna,Bihar,2021-09-11,2024-01-17,Completed,PROD1967,Bosch Bedding Eco M4,Home & Kitchen,Bedding,Bosch,18601.48,4,10.0,109.7,Debit Card,Mobile,2.0,Looks great in my kitchen.,False,12
ORD0009457,CUST01693,Manoj Malhotra,manoj.malhotra665@outlook.com,51,Female,Ahmedabad,Gujarat,2021-04-20,2024-01-17,Completed,PROD2436,OnePlus Headphones Lite A7,Electronics,Headphones,OnePlus,39683.11,3,25.0,158.49,Debit Card,Tablet,5.0,Battery life is amazing.,False,15
ORD0001120,CUST00763,Swati Joshi,swati.joshi874@gmail.com,53,Male,Kolkata,West Bengal,2021-02-16,2024-01-17,Completed,PROD5098,Oxford Non-Fiction Plus T10,Books,Non-Fiction,Oxford,993.76,9,25.0,123.78,UPI,Mobile,,,False,2
ORD0006551,CUST02960,Yash Kapoor,yash.kapoor422@gmail.com,25,Male,Indore,Madhya Pradesh,2021-06-07,2024-01-17,Completed,PROD3648,Arihant Educational Pro R6,Books,Educational,Arihant,720.47,10,0.0,119.45,COD,Tablet,4.0,,False,6
ORD0009351,CUST00554,Lakshmi Sharma,lakshmi.sharma824@gmail.com,36,Female,Nagpur,Maharashtra,2021-01-11,2024-01-17,Completed,PROD9899,Levi's Accessories Smart X1,Fashion,Accessories,Levi's,5754.02,7,50.0,94.0,UPI,Mobile,4.0,Perfect for casual wear.,False,7
ORD0005243,CUST00584,Kavya Shah,kavya.shah356@hotmail.com,60,Male,Visakhapatnam,Andhra Pradesh,2021-05-15,2024-01-17,Completed,PROD1605,Zara Jewellery Premium Z5,Fashion,Jewellery,Zara,4152.11,5,0.0,72.62,COD,Mobile,4.0,Perfect for casual wear.,False,11
ORD0005911,CUST01543,Zara Iyer,zara.iyer927@hotmail.com,70,Male,Chennai,Tamil Nadu,2021-10-12,2024-01-17,Cancelled,PROD9991,OnePlus Tablets Plus S2,Electronics,Tablets,OnePlus,54049.33,6,30.0,180.55,UPI,Mobile,,,False,12
ORD0009920,CUST02155,Amara Agarwal,amara.agarwal968@yahoo.com,39,Male,Vadodara,Gujarat,2021-11-15,2024-01-17,Completed,PROD2920,UCB Men's Clothing Premium K8,Fashion,Men's Clothing,UCB,1657.18,8,30.0,23.39,UPI,Mobile,4.0,Loved the colour.,False,12
ORD0009380,CUST00172,Akash Das,akash.das798@hotmail.com,62,Female,Bhopal,Madhya Pradesh,2021-02-15,2024-01-18,Completed,PROD7423,Lenovo Smart Watches Plus M4,Electronics,Smart Watches,Lenovo,124157.76,8,5.0,115.33,UPI,Mobile,4.0,Battery life is amazing.,False,13
ORD0007986,CUST00341,Suresh Kapoor,suresh.kapoor856@gmail.com,50,Female,Pune,Maharashtra,2021-10-30,2024-01-18,Cancelled,PROD3591,Samsung Headphones Ultra K8,Electronics,Headphones,Samsung,92301.85,10,0.0,150.4,Debit Card,Desktop,,,False,4
ORD0003106,CUST01624,Chetan Sharma,chetan.sharma383@yahoo.com,29,Male,Surat,Gujarat,2021-10-27,2024-01-18,Pending,PROD3421,HarperCollins Fiction Premium A7,Books,Fiction,HarperCollins,394.24,7,20.0,92.03,COD,Desktop,,,False,15
ORD0005247,CUST00552,Shivam Banerjee,shivam.banerjee165@outlook.com,48,Male,Pune,Maharashtra,2021-08-25,2024-01-18,Completed,PROD6304,HP Tablets Premium R6,Electronics,Tablets,HP,54333.42,8,20.0,135.62,Debit Card,Desktop,5.0,"Fast delivery, good packaging.",False,7
ORD0009718,CUST00526,Sanya Jain,sanya.jain592@gmail.com,31,Male,Jaipur,Rajasthan,2021-12-05,2024-01-18,Completed,PROD1218,Arihant Fiction Smart A7,Books,Fiction,Arihant,1697.21,6,15.0,187.84,Credit Card,Mobile,3.0,Well written and engaging.,False,15
ORD0008791,CUST01683,Umesh Mehta,umesh.mehta528@hotmail.com,35,Male,Delhi,Delhi,2021-05-07,2024-01-18,Returned,PROD9327,H&M Footwear Ultra S2,Fashion,Footwear,H&M,12475.16,3,30.0,147.27,Credit Card,Tablet,,,True,10
ORD0009355,CUST02093,Mohit Pandey,mohit.pandey451@outlook.com,29,Male,Kanpur,Uttar Pradesh,2021-08-10,2024-01-19,Completed,PROD8858,Sony Laptops Elite R6,Electronics,Laptops,Sony,70599.04,5,50.0,152.29,Debit Card,Mobile,3.0,Sound quality is superb.,False,10
ORD0003465,CUST00257,Vikram Singh,vikram.singh640@hotmail.com,51,Male,Bhopal,Madhya Pradesh,2021-10-01,2024-01-19,Cancelled,PROD7589,Oxford Comics Premium Z5,Books,Comics,Oxford,516.0,9,15.0,66.71,COD,Desktop,,,False,9
ORD0004862,CUST02279,Amit Ghosh,amit.ghosh926@yahoo.com,31,Male,Visakhapatnam,Andhra Pradesh,2021-03-26,2024-01-19,Pending,PROD4931,Under Armour Fitness Equipment Lite S2,Sports,Fitness Equipment,Under Armour,12778.17,5,5.0,126.88,Debit Card,Desktop,,,False,12
ORD0004440,CUST01493,Sanya Gupta,sanya.gupta956@gmail.com,70,Male,Surat,Gujarat,2021-02-28,2024-01-19,Completed,PROD9364,Zara Bags Ultra R6,Fashion,Bags,Zara,13855.38,10,10.0,190.19,UPI,Mobile,4.0,Great stitching quality.,False,8
ORD0003522,CUST02035,Deepa Ghosh,deepa.ghosh517@hotmail.com,32,Male,Vadodara,Gujarat,2021-11-20,2024-01-19,Cancelled,PROD7543,Lenovo Smart Watches Smart M4,Electronics,Smart Watches,Lenovo,75611.15,4,20.0,185.69,UPI,Mobile,,,False,7
ORD0006573,CUST01314,Arun Banerjee,arun.banerjee181@hotmail.com,39,Female,Jaipur,Rajasthan,2021-12-13,2024-01-20,Completed,PROD6412,Dove Men's Grooming Smart S2,Beauty,Men's Grooming,Dove,7928.17,6,10.0,147.57,Net Banking,Mobile,5.0,Best product in this range.,False,6
ORD0000463,CUST01691,Neha Chatterjee,neha.chatterjee142@hotmail.com,61,Female,Vadodara,Gujarat,2021-01-03,2024-01-20,Pending,PROD2597,Havells Kitchen Appliances Eco A7,Home & Kitchen,Kitchen Appliances,Havells,49175.15,10,10.0,112.68,UPI,Tablet,,,False,7
ORD0005058,CUST01681,Vikram Srivastava,vikram.srivastava636@hotmail.com,56,Other,Patna,Bihar,2021-05-26,2024-01-20,Returned,PROD2889,Barbie Remote Control Eco M4,Toys,Remote Control,Barbie,3837.43,10,25.0,141.11,COD,Mobile,,,True,6
ORD0002377,CUST00771,Sunita Rao,sunita.rao51@gmail.com,31,Female,Chandigarh,Punjab,2021-12-14,2024-01-20,Completed,PROD4666,Mamaearth Fragrances Eco V3,Beauty,Fragrances,Mamaearth,7608.53,6,0.0,128.35,Wallet,Desktop,4.0,Will definitely buy again.,False,8
ORD0009874,CUST00414,Sunita Agarwal,sunita.agarwal499@gmail.com,49,Female,Chandigarh,Punjab,2021-05-11,2024-01-20,Cancelled,PROD2811,L'Oreal Makeup Premium K8,Beauty,Makeup,L'Oreal,2773.58,6,25.0,45.55,Wallet,Mobile,,,False,7
ORD0005433,CUST01515,Gaurav Yadav,gaurav.yadav677@yahoo.com,42,Female,Vadodara,Gujarat,2021-10-21,2024-01-20,Completed,PROD4668,UCB Men's Clothing Elite K8,Fashion,Men's Clothing,UCB,4876.63,10,20.0,73.59,Credit Card,Mobile,5.0,,False,6
ORD0009737,CUST02185,Priya Pandey,priya.pandey930@yahoo.com,54,Male,Lucknow,Uttar Pradesh,2021-08-22,2024-01-21,Completed,PROD4037,Arihant Fiction Premium V3,Books,Fiction,Arihant,249.26,3,15.0,37.53,UPI,Desktop,3.0,Changed my perspective.,False,6
ORD0001248,CUST00832,Sanya Verma,sanya.verma257@gmail.com,28,Female,Patna,Bihar,2021-07-17,2024-01-21,Pending,PROD8158,Puma Women's Clothing Elite Z5,Fashion,Women's Clothing,Puma,11107.13,5,0.0,41.65,Net Banking,Mobile,,,False,9
ORD0001929,CUST00139,Zara Mishra,zara.mishra741@gmail.com,57,Female,Visakhapatnam,Andhra Pradesh,2021-07-17,2024-01-21,Completed,PROD1198,Nike Team Sports Pro K8,Sports,Team Sports,Nike,10365.44,6,30.0,49.86,UPI,Mobile,4.0,Lightweight and comfortable.,False,5
ORD0008169,CUST01478,Riya Kulkarni,riya.kulkarni72@outlook.com,22,Female,Coimbatore,Tamil Nadu,2021-07-28,2024-01-21,Completed,PROD7819,Prestige Furniture Pro X1,Home & Kitchen,Furniture,Prestige,41410.01,1,10.0,84.35,Net Banking,Mobile,3.0,Looks great in my kitchen.,False,7
ORD0002175,CUST02143,Pooja Yadav,pooja.yadav256@yahoo.com,25,Male,Bhopal,Madhya Pradesh,2021-03-21,2024-01-21,Completed,PROD7897,Nike Bags Lite G9,Fashion,Bags,Nike,9334.52,3,5.0,91.67,COD,Desktop,,Great stitching quality.,False,5
ORD0008009,CUST00373,Nikhil Yadav,nikhil.yadav306@hotmail.com,50,Male,Agra,Uttar Pradesh,2021-11-14,2024-01-21,Completed,PROD9959,Arihant Children's Books Lite V3,Books,Children's Books,Arihant,1304.38,5,20.0,198.52,Net Banking,Desktop,4.0,,False,7
