order_id,customer_id,customer_name,customer_email,customer_age,customer_gender,customer_city,customer_state,registration_date,order_date,order_status,product_id,product_name,category,sub_category,brand,unit_price,quantity,discount_percent,shipping_cost,payment_method,device_type,rating,review_text,is_returned,delivery_days,total_amount,profit_margin,order_month,order_year,order_quarter,order_day_of_week,order_month_year,is_weekend,customer_tenure_days,delivery_status,discount_bucket,price_tier
ORD0004768,CUST01725,Chetan Yadav,chetan.yadav422@hotmail.com,52,Male,Nagpur,Maharashtra,2021-05-07,2024-08-07,Completed,PROD9597,Whirlpool Cookware Premium V3,Home & Kitchen,Cookware,Whirlpool,8010.22,4,0.0,176.54,Credit Card,Tablet,4.0,No Review,False,7,32217.42,40.0,8,2024,3,Wednesday,2024-08,False,1188,Normal,No Discount,Mid-range
ORD0008554,CUST01496,Sneha Kumar,sneha.kumar717@hotmail.com,69,Male,Nagpur,Maharashtra,2021-09-27,2024-08-07,Completed,PROD4994,Puma Team Sports Pro A7,Sports,Team Sports,Puma,906.11,6,15.0,169.51,UPI,Mobile,3.0,No Review,False,4,4790.67,40.0,8,2024,3,Wednesday,2024-08,False,1045,Fast,Medium (11-25%),Economy
ORD0005770,CUST02574,Aarav Kulkarni,aarav.kulkarni349@outlook.com,67,Female,Gurgaon,Haryana,2021-03-17,2024-08-07,Completed,PROD9857,Under Armour Outdoor Sports Lite R6,Sports,Outdoor Sports,Under Armour,15090.97,3,0.0,22.7,Credit Card,Mobile,4.0,Great for workouts!,False,5,45295.61,40.0,8,2024,3,Wednesday,2024-08,False,1239,Normal,No Discount,Premium
ORD0008365,CUST01433,Pankaj Malhotra,pankaj.malhotra13@hotmail.com,18,Female,Agra,Uttar Pradesh,2021-06-13,2024-08-08,Pending,PROD4203,LG TV & Monitors Premium G9,Electronics,TV & Monitors,LG,43981.08,3,5.0,147.71,Debit Card,Mobile,4.0,No Review,False,7,125493.79,40.0,8,2024,3,Thursday,2024-08,False,1152,Normal,Low (1-10%),Premium
ORD0009801,CUST02788,Manoj Iyer,manoj.iyer31@gmail.com,48,Female,Gurgaon,Haryana,2021-04-11,2024-08-08,Completed,PROD9020,H&M Jewellery Max A7,Fashion,Jewellery,H&M,13499.51,1,20.0,3.09,Credit Card,Mobile,1.0,No Review,False,11,10802.7,40.0,8,2024,3,Thursday,2024-08,False,1215,Slow,Medium (11-25%),Premium
ORD0005661,CUST01233,Anjali Kapoor,anjali.kapoor795@hotmail.com,46,Male,Nagpur,Maharashtra,2021-10-16,2024-08-08,Completed,PROD7354,Zara Footwear Classic M4,Fashion,Footwear,Zara,2278.32,1,0.0,91.81,Debit Card,Mobile,2.0,Nice quality fabric.,False,3,2370.13,40.0,8,2024,3,Thursday,2024-08,False,1027,Fast,No Discount,Mid-range
ORD0006007,CUST01005,Varun Srivastava,varun.srivastava521@gmail.com,45,Female,Agra,Uttar Pradesh,2021-10-14,2024-08-08,Completed,PROD7949,Reebok Outdoor Sports Eco M4,Sports,Outdoor Sports,Reebok,12133.4,10,30.0,136.1,Credit Card,Desktop,4.0,Good grip and traction.,False,10,85069.9,40.0,8,2024,3,Thursday,2024-08,False,1029,Normal,High (26-50%),Premium
ORD0003338,CUST01775,Harsha Mehta,harsha.mehta201@gmail.com,51,Female,Visakhapatnam,Andhra Pradesh,2021-05-31,2024-08-08,Completed,PROD3468,IKEA Home Decor Max S2,Home & Kitchen,Home Decor,IKEA,39598.43,6,5.0,35.62,Credit Card,Desktop,5.0,Great quality product.,False,2,225746.67,40.0,8,2024,3,Thursday,2024-08,False,1165,Fast,Low (1-10%),Premium
ORD0003255,CUST00091,Suresh Gupta,suresh.gupta844@gmail.com,57,Female,Lucknow,Uttar Pradesh,2021-06-16,2024-08-08,Completed,PROD5988,Lenovo Headphones Eco M4,Electronics,Headphones,Lenovo,129852.16,9,0.0,91.07,UPI,Mobile,4.0,No Review,False,10,1168760.51,40.0,8,2024,3,Thursday,2024-08,False,1149,Normal,No Discount,Luxury
ORD0006262,CUST00622,Amit Mehta,amit.mehta212@yahoo.com,66,Female,Bangalore,Karnataka,2021-08-30,2024-08-08,Cancelled,PROD8176,Apple Smartphones Classic T10,Electronics,Smartphones,Apple,37752.95,10,25.0,173.07,Debit Card,Mobile,4.0,No Review,False,15,283320.2,40.0,8,2024,3,Thursday,2024-08,False,1074,Slow,Medium (11-25%),Premium
ORD0000129,CUST00650,Amara Das,amara.das483@hotmail.com,66,Female,Bangalore,Karnataka,2021-12-31,2024-08-08,Cancelled,PROD1669,Adidas Fitness Equipment Pro X1,Sports,Fitness Equipment,Adidas,19914.79,7,5.0,50.16,Credit Card,Mobile,4.0,No Review,False,11,132483.51,40.0,8,2024,3,Thursday,2024-08,False,951,Slow,Low (1-10%),Premium
ORD0001399,CUST00504,Pallavi Reddy,pallavi.reddy847@yahoo.com,64,Female,Vadodara,Gujarat,2021-11-21,2024-08-08,Completed,PROD8977,Funskool Action Figures Classic K8,Toys,Action Figures,Funskool,262.63,7,0.0,155.02,Debit Card,Mobile,4.0,Assembly was easy.,False,10,1993.43,40.0,8,2024,3,Thursday,2024-08,False,991,Normal,No Discount,Budget
ORD0002227,CUST00202,Karan Jain,karan.jain764@gmail.com,30,Male,Gurgaon,Haryana,2021-10-02,2024-08-08,Cancelled,PROD3292,Zara Jewellery Premium A7,Fashion,Jewellery,Zara,8692.84,9,0.0,23.08,Net Banking,Desktop,4.0,No Review,False,11,78258.64,40.0,8,2024,3,Thursday,2024-08,False,1041,Slow,No Discount,Mid-range
ORD0008998,CUST01242,Ayaan Verma,ayaan.verma342@outlook.com,27,Male,Chennai,Tamil Nadu,2021-07-07,2024-08-08,Cancelled,PROD5864,Scholastic Educational Ultra S2,Books,Educational,Scholastic,562.65,3,5.0,48.93,Net Banking,Desktop,4.0,No Review,False,15,1652.48,40.0,8,2024,3,Thursday,2024-08,False,1128,Slow,Low (1-10%),Economy
ORD0009840,CUST01384,Nikhil Banerjee,nikhil.banerjee628@gmail.com,49,Male,Chennai,Tamil Nadu,2021-03-14,2024-08-08,Completed,PROD3940,Lakme Skincare Max K8,Beauty,Skincare,Lakme,6286.45,8,0.0,47.79,COD,Mobile,5.0,Works as promised.,False,3,50339.39,40.0,8,2024,3,Thursday,2024-08,False,1243,Fast,No Discount,Mid-range
ORD0007655,CUST01233,Anjali Kapoor,anjali.kapoor795@hotmail.com,46,Male,Nagpur,Maharashtra,2021-10-16,2024-08-09,Completed,PROD6436,Oxford Comics Plus S2,Books,Comics,Oxford,114.39,3,0.0,185.85,Debit Card,Desktop,4.0,Changed my perspective.,False,9,529.02,40.0,8,2024,3,Friday,2024-08,False,1028,Normal,No Discount,Budget
ORD0002503,CUST00079,Sanya Shah,sanya.shah39@yahoo.com,43,Female,Kolkata,West Bengal,2021-07-15,2024-08-09,Returned,PROD6638,HP Cameras Smart T10,Electronics,Cameras,HP,123494.04,8,0.0,118.2,UPI,Mobile,4.0,No Review,True,4,988070.52,40.0,8,2024,3,Friday,2024-08,False,1121,Fast,No Discount,Luxury
ORD0005250,CUST01425,Bhavna Malhotra,bhavna.malhotra774@gmail.com,50,Female,Coimbatore,Tamil Nadu,2021-10-19,2024-08-09,Returned,PROD5681,Adidas Outdoor Sports Lite K8,Sports,Outdoor Sports,Adidas,15438.54,3,0.0,35.44,COD,Mobile,4.0,No Review,True,6,46351.06,40.0,8,2024,3,Friday,2024-08,False,1025,Normal,No Discount,Premium
ORD0003722,CUST01086,Ankit Nair,ankit.nair532@outlook.com,57,Female,Lucknow,Uttar Pradesh,2021-10-04,2024-08-09,Completed,PROD4434,Puma Footwear Lite G9,Fashion,Footwear,Puma,8122.66,6,30.0,187.42,Wallet,Mobile,3.0,Perfect for casual wear.,False,6,34302.59,40.0,8,2024,3,Friday,2024-08,False,1040,Normal,High (26-50%),Mid-range
ORD0009455,CUST01641,Sanya Iyer,sanya.iyer883@yahoo.com,40,Male,Ahmedabad,Gujarat,2021-04-15,2024-08-09,Pending,PROD2538,UCB Footwear Ultra X1,Fashion,Footwear,UCB,560.91,5,25.0,15.86,Credit Card,Mobile,4.0,No Review,False,10,2119.27,40.0,8,2024,3,Friday,2024-08,False,1212,Normal,Medium (11-25%),Economy
ORD0008740,CUST00004,Divya Kumar,divya.kumar230@hotmail.com,32,Female,Pune,Maharashtra,2021-09-29,2024-08-09,Completed,PROD4346,Whirlpool Cookware Plus T10,Home & Kitchen,Cookware,Whirlpool,46090.46,1,20.0,78.23,UPI,Desktop,3.0,No Review,False,9,36950.6,40.0,8,2024,3,Friday,2024-08,False,1045,Normal,Medium (11-25%),Premium
ORD0008765,CUST01062,Vikram Rao,vikram.rao504@outlook.com,23,Male,Pune,Maharashtra,2021-07-03,2024-08-09,Cancelled,PROD6954,Penguin Children's Books Max T10,Books,Children's Books,Penguin,1996.0,8,25.0,51.34,UPI,Desktop,4.0,No Review,False,3,12027.34,40.0,8,2024,3,Friday,2024-08,False,1133,Fast,Medium (11-25%),Economy
ORD0007670,CUST00762,Smita Iyer,smita.iyer423@yahoo.com,54,Male,Ahmedabad,Gujarat,2021-11-23,2024-08-09,Completed,PROD7659,Oxford Comics Lite Z5,Books,Comics,Oxford,348.86,7,25.0,11.53,UPI,Mobile,5.0,No Review,False,9,1843.04,40.0,8,2024,3,Friday,2024-08,False,990,Normal,Medium (11-25%),Budget
ORD0006807,CUST01131,Pallavi Verma,pallavi.verma603@outlook.com,20,Female,Pune,Maharashtra,2021-07-06,2024-08-09,Completed,PROD2308,OnePlus Smartphones Classic G9,Electronics,Smartphones,OnePlus,57658.32,10,0.0,53.46,Debit Card,Mobile,4.0,Highly recommend this product.,False,7,576636.66,40.0,8,2024,3,Friday,2024-08,False,1130,Normal,No Discount,Luxury
ORD0007872,CUST00419,Tanvi Chauhan,tanvi.chauhan270@gmail.com,44,Male,Chandigarh,Punjab,2021-07-29,2024-08-09,Cancelled,PROD1659,Sony TV & Monitors Eco G9,Electronics,TV & Monitors,Sony,13455.5,4,10.0,73.9,Credit Card,Desktop,4.0,No Review,False,7,48513.7,40.0,8,2024,3,Friday,2024-08,False,1107,Normal,Low (1-10%),Premium
ORD0001738,CUST02412,Anjali Singh,anjali.singh874@gmail.com,58,Female,Agra,Uttar Pradesh,2021-08-31,2024-08-10,Completed,PROD9848,Dell Tablets Smart S2,Electronics,Tablets,Dell,57648.61,6,10.0,190.5,Debit Card,Desktop,4.0,No Review,False,12,311492.99,40.0,8,2024,3,Saturday,2024-08,True,1075,Slow,Low (1-10%),Luxury
ORD0008535,CUST00858,Manish Mehta,manish.mehta536@gmail.com,70,Female,Ahmedabad,Gujarat,2021-10-24,2024-08-10,Completed,PROD3660,Dove Makeup Smart R6,Beauty,Makeup,Dove,7596.34,8,10.0,36.04,Wallet,Desktop,2.0,Love the packaging.,False,5,54729.69,40.0,8,2024,3,Saturday,2024-08,True,1021,Normal,Low (1-10%),Mid-range
ORD0001523,CUST01305,Deepa Chauhan,deepa.chauhan834@outlook.com,66,Male,Patna,Bihar,2021-02-07,2024-08-10,Completed,PROD7480,Penguin Comics Classic K8,Books,Comics,Penguin,1219.27,9,10.0,108.66,Debit Card,Tablet,4.0,No Review,False,2,9984.75,40.0,8,2024,3,Saturday,2024-08,True,1280,Fast,Low (1-10%),Economy
ORD0003740,CUST02132,Kunal Rao,kunal.rao361@outlook.com,20,Male,Delhi,Delhi,2021-11-22,2024-08-10,Cancelled,PROD5335,Biotique Fragrances Classic T10,Beauty,Fragrances,Biotique,5848.38,2,0.0,111.82,UPI,Mobile,4.0,No Review,False,15,11808.58,40.0,8,2024,3,Saturday,2024-08,True,992,Slow,No Discount,Mid-range
ORD0008634,CUST02610,Pooja Shah,pooja.shah867@yahoo.com,19,Female,Gurgaon,Haryana,2021-10-04,2024-08-10,Completed,PROD3773,Hasbro Outdoor Toys Eco X1,Toys,Outdoor Toys,Hasbro,4104.26,2,5.0,148.88,UPI,Mobile,4.0,Perfect gift for children.,False,14,7946.97,40.0,8,2024,3,Saturday,2024-08,True,1041,Slow,Low (1-10%),Mid-range
ORD0003003,CUST00071,Yash Iyer,yash.iyer780@yahoo.com,57,Female,Bangalore,Karnataka,2021-09-02,2024-08-10,Completed,PROD5983,Mango Accessories Max G9,Fashion,Accessories,Mango,13834.26,2,10.0,187.84,Debit Card,Desktop,3.0,Exactly as shown in picture.,False,11,25089.51,40.0,8,2024,3,Saturday,2024-08,True,1073,Slow,Low (1-10%),Premium
ORD0000004,CUST00524,Shivam Yadav,shivam.yadav264@yahoo.com,39,Female,Agra,Uttar Pradesh,2021-04-21,2024-08-10,Completed,PROD9875,Nike Women's Clothing Premium T10,Fashion,Women's Clothing,Nike,1987.9,9,25.0,57.24,Debit Card,Mobile,4.0,Nice quality fabric.,False,15,13475.56,40.0,8,2024,3,Saturday,2024-08,True,1207,Slow,Medium (11-25%),Economy
ORD0005673,CUST01699,Pallavi Gupta,pallavi.gupta284@gmail.com,40,Female,Gurgaon,Haryana,2021-01-17,2024-08-11,Returned,PROD6976,Dove Men's Grooming Classic K8,Beauty,Men's Grooming,Dove,998.36,10,10.0,116.41,UPI,Mobile,4.0,No Review,True,10,9101.65,40.0,8,2024,3,Sunday,2024-08,True,1302,Normal,Low (1-10%),Economy
ORD0006501,CUST00512,Kavya Ghosh,kavya.ghosh919@outlook.com,18,Female,Chandigarh,Punjab,2021-10-16,2024-08-11,Returned,PROD2053,Lego Remote Control Classic S2,Toys,Remote Control,Lego,2183.46,8,10.0,4.76,UPI,Mobile,4.0,No Review,True,7,15725.67,40.0,8,2024,3,Sunday,2024-08,True,1030,Normal,Low (1-10%),Mid-range
ORD0008596,CUST00026,Anjali Gupta,anjali.gupta698@yahoo.com,19,Female,Gurgaon,Haryana,2021-05-12,2024-08-11,Completed,PROD4278,H&M Men's Clothing Smart M4,Fashion,Men's Clothing,H&M,9350.68,3,40.0,29.99,UPI,Tablet,1.0,Loved the colour.,False,5,16861.21,40.0,8,2024,3,Sunday,2024-08,True,1187,Normal,High (26-50%),Mid-range
ORD0001243,CUST00262,Arjun Shah,arjun.shah728@gmail.com,33,Female,Delhi,Delhi,2021-01-31,2024-08-12,Completed,PROD5186,Nike Outdoor Sports Classic K8,Sports,Outdoor Sports,Nike,15204.53,1,0.0,153.19,COD,Desktop,4.0,No Review,False,3,15357.72,40.0,8,2024,3,Monday,2024-08,False,1289,Fast,No Discount,Premium
ORD0006698,CUST00589,Harsha Mishra,harsha.mishra417@gmail.com,48,Female,Hyderabad,Telangana,2021-09-10,2024-08-12,Completed,PROD2438,Mattel Board Games Pro S2,Toys,Board Games,Mattel,4289.79,9,20.0,182.76,Credit Card,Desktop,4.0,Assembly was easy.,False,9,31069.25,40.0,8,2024,3,Monday,2024-08,False,1067,Normal,Medium (11-25%),Mid-range
ORD0000505,CUST01067,Deepa Rao,deepa.rao948@hotmail.com,23,Female,Nagpur,Maharashtra,2021-11-16,2024-08-12,Completed,PROD1652,Maybelline Fragrances Plus M4,Beauty,Fragrances,Maybelline,3762.97,6,5.0,187.69,Credit Card,Desktop,4.0,Works as promised.,False,3,21636.62,40.0,8,2024,3,Monday,2024-08,False,1000,Fast,Low (1-10%),Mid-range
ORD0002817,CUST00819,Bhavna Gupta,bhavna.gupta512@gmail.com,42,Female,Delhi,Delhi,2021-03-03,2024-08-12,Returned,PROD3069,Dell Cameras Max Z5,Electronics,Cameras,Dell,105902.28,10,10.0,49.08,Debit Card,Desktop,4.0,No Review,True,9,953169.6,40.0,8,2024,3,Monday,2024-08,False,1258,Normal,Low (1-10%),Luxury
ORD0001408,CUST01054,Vishal Shah,vishal.shah621@yahoo.com,25,Male,Kochi,Kerala,2021-02-20,2024-08-12,Completed,PROD1652,Reebok Fitness Equipment Premium X1,Sports,Fitness Equipment,Reebok,10878.23,2,5.0,185.9,Credit Card,Desktop,4.0,Perfect for outdoor activities.,False,2,20854.54,40.0,8,2024,3,Monday,2024-08,False,1269,Fast,Low (1-10%),Premium
ORD0002040,CUST00511,Aditi Kulkarni,aditi.kulkarni924@gmail.com,70,Female,Pune,Maharashtra,2021-05-24,2024-08-12,Returned,PROD2937,Biotique Skincare Elite X1,Beauty,Skincare,Biotique,6473.13,10,0.0,12.64,COD,Mobile,4.0,No Review,True,2,64743.94,40.0,8,2024,3,Monday,2024-08,False,1176,Fast,No Discount,Mid-range
ORD0008198,CUST02575,Neha Sharma,neha.sharma185@outlook.com,41,Female,Kochi,Kerala,2021-06-13,2024-08-13,Completed,PROD8076,UCB Footwear Eco X1,Fashion,Footwear,UCB,11531.41,10,25.0,154.03,Debit Card,Mobile,4.0,Perfect for casual wear.,False,6,86639.61,40.0,8,2024,3,Tuesday,2024-08,False,1157,Normal,Medium (11-25%),Premium
ORD0007016,CUST00197,Akash Verma,akash.verma81@outlook.com,56,Female,Bangalore,Karnataka,2021-07-15,2024-08-13,Completed,PROD7799,Fisher-Price Dolls Plus M4,Toys,Dolls,Fisher-Price,4646.1,7,10.0,105.42,Credit Card,Mobile,5.0,Good quality and safe.,False,10,29375.85,40.0,8,2024,3,Tuesday,2024-08,False,1125,Normal,Low (1-10%),Mid-range
ORD0005018,CUST01084,Riya Singh,riya.singh847@gmail.com,68,Male,Noida,Uttar Pradesh,2021-08-21,2024-08-13,Completed,PROD4627,Dove Men's Grooming Classic R6,Beauty,Men's Grooming,Dove,2732.14,10,0.0,169.7,Credit Card,Desktop,5.0,No Review,False,11,27491.1,40.0,8,2024,3,Tuesday,2024-08,False,1088,Slow,No Discount,Mid-range
ORD0008490,CUST01014,Anjali Iyer,anjali.iyer403@yahoo.com,24,Male,Chandigarh,Punjab,2021-05-14,2024-08-13,Completed,PROD2066,Bosch Furniture Premium V3,Home & Kitchen,Furniture,Bosch,24284.06,5,30.0,178.83,Credit Card,Mobile,4.0,No Review,False,9,85173.04,40.0,8,2024,3,Tuesday,2024-08,False,1187,Normal,High (26-50%),Premium
ORD0000008,CUST01204,Vikram Kulkarni,vikram.kulkarni579@hotmail.com,42,Male,Kolkata,West Bengal,2021-10-08,2024-08-13,Completed,PROD6440,Hasbro Remote Control Elite G9,Toys,Remote Control,Hasbro,4894.5,6,0.0,80.44,Credit Card,Mobile,5.0,No Review,False,5,29447.44,40.0,8,2024,3,Tuesday,2024-08,False,1040,Normal,No Discount,Mid-range
ORD0000797,CUST00310,Sunita Das,sunita.das75@hotmail.com,52,Female,Kolkata,West Bengal,2021-11-25,2024-08-13,Cancelled,PROD2748,HP Smartphones Max Z5,Electronics,Smartphones,HP,114084.01,4,15.0,29.67,Credit Card,Desktop,4.0,No Review,False,4,387915.3,40.0,8,2024,3,Tuesday,2024-08,False,992,Fast,Medium (11-25%),Luxury
ORD0003552,CUST01046,Sunita Jain,sunita.jain902@outlook.com,62,Male,Nagpur,Maharashtra,2021-06-09,2024-08-13,Returned,PROD2773,Prestige Furniture Eco Z5,Home & Kitchen,Furniture,Prestige,1893.74,5,10.0,25.09,Credit Card,Desktop,4.0,No Review,True,14,8546.92,40.0,8,2024,3,Tuesday,2024-08,False,1161,Slow,Low (1-10%),Economy
ORD0007644,CUST02722,Sneha Sharma,sneha.sharma88@gmail.com,31,Female,Mumbai,Maharashtra,2021-09-08,2024-08-13,Returned,PROD7646,Havells Bedding Eco A7,Home & Kitchen,Bedding,Havells,22122.09,3,15.0,148.99,UPI,Desktop,4.0,No Review,True,5,56560.32,40.0,8,2024,3,Tuesday,2024-08,False,1070,Normal,Medium (11-25%),Premium
ORD0009570,CUST00286,Meera Ghosh,meera.ghosh980@hotmail.com,28,Female,Noida,Uttar Pradesh,2021-10-03,2024-08-13,Completed,PROD1043,UCB Accessories Lite R6,Fashion,Accessories,UCB,6400.64,6,10.0,107.36,UPI,Mobile,4.0,Perfect for casual wear.,False,13,34670.82,40.0,8,2024,3,Tuesday,2024-08,False,1045,Slow,Low (1-10%),Mid-range
ORD0000585,CUST00072,Deepa Chatterjee,deepa.chatterjee591@yahoo.com,21,Female,Vadodara,Gujarat,2021-12-01,2024-08-13,Completed,PROD2840,Apple Smartphones Eco V3,Electronics,Smartphones,Apple,119889.35,5,30.0,81.93,Credit Card,Desktop,5.0,No Review,False,11,419694.66,40.0,8,2024,3,Tuesday,2024-08,False,986,Slow,High (26-50%),Luxury
ORD0003071,CUST00360,Vikram Jain,vikram.jain775@gmail.com,55,Male,Ahmedabad,Gujarat,2021-09-03,2024-08-14,Returned,PROD3509,Lenovo Laptops Eco A7,Electronics,Laptops,Lenovo,23681.95,10,10.0,50.35,COD,Desktop,4.0,No Review,True,11,213187.9,40.0,8,2024,3,Wednesday,2024-08,False,1076,Slow,Low (1-10%),Premium
ORD0001289,CUST01922,Pankaj Mehta,pankaj.mehta194@gmail.com,41,Female,Chandigarh,Punjab,2021-09-06,2024-08-14,Completed,PROD2857,Dell Smartphones Plus M4,Electronics,Smartphones,Dell,12251.65,7,0.0,164.14,Credit Card,Desktop,4.0,No Review,False,8,85925.69,40.0,8,2024,3,Wednesday,2024-08,False,1073,Normal,No Discount,Premium
ORD0006445,CUST01601,Rahul Chauhan,rahul.chauhan343@outlook.com,19,Male,Chandigarh,Punjab,2021-11-12,2024-08-14,Completed,PROD8057,Bosch Bedding Ultra Z5,Home & Kitchen,Bedding,Bosch,18243.96,7,10.0,91.34,UPI,Mobile,5.0,No Review,False,10,115028.29,40.0,8,2024,3,Wednesday,2024-08,False,1006,Normal,Low (1-10%),Premium
ORD0001350,CUST00276,Ananya Chatterjee,ananya.chatterjee150@gmail.com,49,Male,Kanpur,Uttar Pradesh,2021-01-03,2024-08-14,Completed,PROD7177,Mango Bags Pro K8,Fashion,Bags,Mango,3703.86,9,0.0,20.07,Wallet,Mobile,4.0,No Review,False,5,33354.81,40.0,8,2024,3,Wednesday,2024-08,False,1319,Normal,No Discount,Mid-range
ORD0004699,CUST00015,Varun Mishra,varun.mishra306@gmail.com,53,Male,Indore,Madhya Pradesh,2021-06-10,2024-08-14,Completed,PROD4080,Mango Bags Elite X1,Fashion,Bags,Mango,9358.68,3,15.0,28.51,Wallet,Desktop,4.0,Loved the colour.,False,6,23893.14,40.0,8,2024,3,Wednesday,2024-08,False,1161,Normal,Medium (11-25%),Mid-range
ORD0003745,CUST01447,Yash Mishra,yash.mishra321@gmail.com,52,Female,Gurgaon,Haryana,2021-04-05,2024-08-15,Completed,PROD8563,H&M Accessories Premium A7,Fashion,Accessories,H&M,10715.28,9,0.0,49.58,Wallet,Mobile,4.0,No Review,False,12,96487.1,40.0,8,2024,3,Thursday,2024-08,False,1228,Slow,No Discount,Premium
ORD0000029,CUST01791,Vinay Joshi,vinay.joshi823@outlook.com,58,Female,Noida,Uttar Pradesh,2021-05-11,2024-08-15,Pending,PROD5281,Levi's Men's Clothing Classic M4,Fashion,Men's Clothing,Levi's,14175.13,7,15.0,176.72,COD,Desktop,4.0,No Review,False,10,84518.74,40.0,8,2024,3,Thursday,2024-08,False,1192,Normal,Medium (11-25%),Premium
ORD0007277,CUST01599,Rajesh Mishra,rajesh.mishra292@yahoo.com,26,Male,Bangalore,Karnataka,2021-12-21,2024-08-15,Completed,PROD8514,Bajaj Furniture Plus G9,Home & Kitchen,Furniture,Bajaj,48264.32,8,20.0,34.46,Net Banking,Mobile,5.0,Perfect size for my home.,False,5,308926.11,40.0,8,2024,3,Thursday,2024-08,False,968,Normal,Medium (11-25%),Premium
ORD0001401,CUST00310,Sunita Das,sunita.das75@hotmail.com,52,Female,Kolkata,West Bengal,2021-11-25,2024-08-15,Pending,PROD8847,Nike Jewellery Eco A7,Fashion,Jewellery,Nike,10476.95,2,0.0,162.45,UPI,Desktop,4.0,No Review,False,13,21116.35,40.0,8,2024,3,Thursday,2024-08,False,994,Slow,No Discount,Premium
ORD0005890,CUST00740,Saurabh Kumar,saurabh.kumar311@gmail.com,25,Male,Jaipur,Rajasthan,2021-09-18,2024-08-15,Completed,PROD8366,HP Smartphones Premium M4,Electronics,Smartphones,HP,42371.15,4,15.0,96.51,Net Banking,Mobile,4.0,No Review,False,11,144158.42,40.0,8,2024,3,Thursday,2024-08,False,1062,Slow,Medium (11-25%),Premium
ORD0007535,CUST00535,Rekha Agarwal,rekha.agarwal627@hotmail.com,29,Male,Bangalore,Karnataka,2021-12-28,2024-08-15,Completed,PROD5764,Whirlpool Home Decor Pro X1,Home & Kitchen,Home Decor,Whirlpool,14224.51,2,0.0,176.0,UPI,Desktop,2.0,Saves a lot of time.,False,7,28625.02,40.0,8,2024,3,Thursday,2024-08,False,961,Normal,No Discount,Premium
ORD0004259,CUST02304,Ishaan Reddy,ishaan.reddy536@outlook.com,61,Other,Nagpur,Maharashtra,2021-09-14,2024-08-15,Completed,PROD9953,Samsung Tablets Plus A7,Electronics,Tablets,Samsung,2903.8,5,5.0,111.3,UPI,Desktop,2.0,Excellent performance!,False,14,13904.35,40.0,8,2024,3,Thursday,2024-08,False,1066,Slow,Low (1-10%),Mid-range
ORD0001291,CUST00809,Kavya Srivastava,kavya.srivastava242@outlook.com,65,Female,Bangalore,Karnataka,2021-03-06,2024-08-16,Completed,PROD2638,Levi's Jewellery Eco K8,Fashion,Jewellery,Levi's,4046.6,4,20.0,132.13,Credit Card,Mobile,5.0,No Review,False,5,13081.25,40.0,8,2024,3,Friday,2024-08,False,1259,Normal,Medium (11-25%),Mid-range
ORD0008804,CUST01680,Gaurav Patel,gaurav.patel807@gmail.com,69,Female,Mumbai,Maharashtra,2021-07-21,2024-08-16,Completed,PROD7806,Apple TV & Monitors Eco V3,Electronics,TV & Monitors,Apple,139764.86,3,15.0,133.61,COD,Mobile,3.0,No Review,False,6,356534.0,40.0,8,2024,3,Friday,2024-08,False,1122,Normal,Medium (11-25%),Luxury
ORD0008201,CUST01440,Vinay Saxena,vinay.saxena344@hotmail.com,20,Other,Agra,Uttar Pradesh,2021-03-28,2024-08-16,Completed,PROD8473,Puma Bags Premium T10,Fashion,Bags,Puma,4671.24,8,40.0,106.66,Debit Card,Mobile,5.0,No Review,False,8,22528.61,40.0,8,2024,3,Friday,2024-08,False,1237,Normal,High (26-50%),Mid-range
ORD0001021,CUST00475,Shivam Das,shivam.das491@yahoo.com,21,Male,Hyderabad,Telangana,2021-12-22,2024-08-16,Completed,PROD2389,Nike Yoga & Meditation Elite Z5,Sports,Yoga & Meditation,Nike,2474.43,8,0.0,18.82,Credit Card,Desktop,3.0,High quality material.,False,6,19814.26,40.0,8,2024,3,Friday,2024-08,False,968,Normal,No Discount,Mid-range
ORD0000787,CUST00522,Suresh Yadav,suresh.yadav932@gmail.com,68,Male,Surat,Gujarat,2021-08-09,2024-08-16,Completed,PROD7487,Funskool Dolls Elite R6,Toys,Dolls,Funskool,4149.66,7,20.0,44.26,Credit Card,Mobile,5.0,Kids loved it!,False,14,23282.36,40.0,8,2024,3,Friday,2024-08,False,1103,Slow,Medium (11-25%),Mid-range
ORD0008343,CUST00553,Vikram Rao,vikram.rao988@gmail.com,27,Male,Ahmedabad,Gujarat,2021-03-29,2024-08-16,Completed,PROD8851,Levi's Bags Lite G9,Fashion,Bags,Levi's,5787.79,3,10.0,52.83,UPI,Mobile,3.0,No Review,False,14,15679.86,40.0,8,2024,3,Friday,2024-08,False,1236,Slow,Low (1-10%),Mid-range
ORD0007695,CUST01644,Swati Tiwari,swati.tiwari286@gmail.com,23,Male,Lucknow,Uttar Pradesh,2021-09-07,2024-08-17,Completed,PROD8775,IKEA Furniture Elite X1,Home & Kitchen,Furniture,IKEA,49908.77,6,25.0,167.62,Net Banking,Desktop,5.0,No Review,False,6,224757.08,40.0,8,2024,3,Saturday,2024-08,True,1075,Normal,Medium (11-25%),Premium
